nyu_id,name
13395,Cannabis News Update
13396,Americans for Farmers and Families
13397,World Without Coal
13398,Abortion Access Hackathon
13399,Marie Waldron for Assembly 2018
13400,Sabrina Cervantes for Assembly FPPC ID# 1392561
13401,"Paid for by Troy McDonald for Stuart City Commission, Group 3. "
13402,Austin Petersen for US Senate
13403,"the Committee to Elect Melissa Gravitt for Circuit Court Judge, Tenth Circuit, Group 10"
13404,"the White Coat Waste Project, Inc"
13405,Glasshouse Policy
13406,"Arnone For Enfield (David Kiner, Treasurer)"
13407,Weninger for AZ.
13408,Casey McAninch for House 2018
13409,Friends of Eric Williams
13410,"O'Brien Whitt Publishing, LLC"
13411,Erin Tracy
13412,"Northeast Law Group, LLC.  This video contains legal advertising but is not intended to provide legal advice. "
13413,Dallas County Young Democrats. Not authorized by any candidate or candidate's  committee.
13414,the Committee to Recall Judge Persky
13415,Friends of Nick Autiello
13416,Raquel Terán for Arizona House of Representatives. Authorized by Raquel Terán.
13417,the Committee to Elect Mary Kate Feeney
13418,Bastin For Mayor
13419,U.S. Virgin Islands Department of Tourism
13420,March For Our Lives
13421,Friends of Dan Milleson
13422,GoSociafy
13423,"Connie Conway for Board of Equalization, FPPC ID # 1397140"
13424,"Brandon Arrington, Democrat, Osceola County Commission District 3"
13425,"Progress Michigan, 215 S. Washingtion Sq., Suite 135, Lansing, MI 48933"
13426,"ClearPath Action, Inc. Not authorized by any candidate or candidate's committee."
13427,Tracy Gray for Judge
13428,"Patterson for Oakville, Treasurer, Paul Moritz"
13429,Colorado Way of Life 
13430,Equality Pennsylvania
13431,MJ9 Limited Liability Company
13432,Valerie N. Hefner for a Blue 62
13433,Committee to Elect Judge Rudolf
13434,Democratic Association of Secretaries of State 
13435,"Jane Goodwin for Sarasota County School Board, District 5. "
13436,SWEPCO
13437,Reed Gusciora for Mayor
13555,Tactical Pro Supply
13438,"Dr. Linda Jack, Democrat, for Florida House District 36."
13439,Wisconsin Faith Voices for Justice
13440,"Friends of Paris Bienert; Treasurer, Eugenia Farley"
13441,Ohio REALTORS
13442,Corporate Accountability and Transparency
13443,David Stockman
13444,Friends of Sheriff Scott Jones 2018
13445,Stephen Kemp for NFDA Secretary 2018
13446,Citizens for Saladino
13447,LAW OFFICE OF DAVID BARLAVI
13448,The Committee to Elect Tom Merolli For State Senator
13449,EdTech Times
13450,Debra Falzoi
13451,SEC INC
13452,"Protect Life a project of the California Catholic Conference, Inc."
13453,Committee to Elect Todd Carnes
13454,Bernardo M Perez for Ventura County Supervisor 2018. FPPC# 1401493.
13455,Friends of Darrell Hale
13456,Means for AG.
13457,Save Our City Austin
13458,Thomas Wang for Texas House of Representatives District 147
13459,Adams County Clerk & Recorder
13460,"Estabrook for Commission, Scott Seel Treasurer "
13461,private citizens supporting conservative policies
13462,NC Common Ground
13463,"Aldermen Gandolfo ""Randy"" Messina & Peter A. Jakab"
13464,Citizens for Greg Hart
13465,Washington Policy Center
13466,Georgia Gun Owners
13467,NTK Network
13468,Benham for Benton
13469,Crooked Media
13470,Arends for Lincoln County
13471,Dalton Valette for Superior Trustee
13472,Rui Xu for Kansas | Brad Harris Treasurer
13473,Public Accountability Initiative
13474,561 Forward Progress
13475,Californians for Safe and Affordable Housing
13476,Georgetown Law
13477,Corbett for NH
13478,Voudrie for Sheriff
13479,Freddy Rodriguez
13480,"the Westchester-Playa Democratic Club. Not authorized by any candidate or candidate's committee. FPPC 1299840, FEC C00437079."
13481,"North Western Electric Cooperative, Inc. "
13482,Danny Harrison for Texas Governor
13483,Brandman for City Council 2018 • FPPC ID No. 1405312
13484,"Hoan Dang for County Council; Darrell Anderson, Chair; Tonia Bui, Treasurer "
13485,Christian Democrats of America
13486,"High Plains Power, Inc. "
13487,Amy Ryberg Doyle
13488,Nkem House for House 2018
13489,Charlie Stadtlander
13490,Committe to Elect Dave Simmons - Sheriff
13491,Dimitri For Congress 
13492,"Rob for HD 81, DeeAnn Cooney, Treasurer, P.O. Box 418, Helena, MT 59624"
13493,"Andrew and Rebecca Cable, PEC members"
13494,Smallwood Charlotte Press
13495,"Mountain View Residents for Renter, Homeowner & Taxpayer Protections, sponsored by the California Apartments Association. Committee Major Funding from: Tod Spieker & Spieker Companies, Inc., Mariposa Club"
13496,Louisiana House Republican Delegation
13497,Kitty Karle for Judge 
13498,Dr. Karen Mathiak For State House
13499,Amish For Arizona
13500,MN350
13501,Friends of Brandon Elefante
13502,Doug Applegate for Congress
13503,"EMILY's List, www.emilyslist.org, and not authorized by any candidate or candidate's committee."
13504,Fairchild for School Board 2018
13505,Committee to Elect Marty Campbell
13506,Committee to Elect Quentin Palfrey
13507,Margaret Behrens
13508,NCADA
13509,Political Plunder
13510,Kevin Mathewson
13511,Rich Mattern Re-election Campaign
13512,"Citizens for Ed Forrest, Authority Kathleen Forrest, Treasurer"
13513,Patricia Kane RN for Assembly
13514,Mark for Colorado
13515,Krytyka Journal
13516,Alyse for Alaska
13517, Herbert for House 2018
13518,Retain Judge Berger - Laci Holbrook Treasurer 
13519,Robin Bartlett Frazier
13520,"Eva for CT. Chris Soto, Treasurer. Approved by Eva Bermudez Zimmerman"
13521,Committee to Re-Elect Mike Hestrin DA 2018 - FPPC#1356338
13522,Aceves For BOUSD 2018
13523,United Moms
13524,Friends for Susana Mendoza
13525,Levin Papantonio| Thomas | Mitchell | Rafferty | Proctor P.A
13526,Brent for Office
13527,"Paid by Dave Piech, Republican for Santa Rosa County Commissioner, District 4. "
13528,The Committee to Move Sherwood Forward
13529,Indiana Forest Alliance
13530,Donna White for NC House
13531,ProgressNow Colorado
13532,Nash Jolley for Big Horn County Commissioner
13533,Gronik for Wisconsin Inc
13534,Plumer for Assembly
13535,Scalise for Congress
13536,Committee to Elect Kevin Frye. 
13537,Equality Pennsylvania. Not endorsed by any candidate or candidate's commmittee. 
13538,Jason May for House District 48
13539,Committee to Elect Joe Lannan
13540,Jason Sansone 2018
13541,Girls in Politics Initiative 
13542,George Franklin for Congress
13543,The Committee to Elect Dennis Litalien
13544,Restore our Godly Heritage PAC
13545,Heller for Senate
13546,Darin Mann 
13547,Stanley Charles Kimer
13548,Kern for Supervisor 2018
13549,McKee for Commission
13550,Americas Society/Council of the Americas
13551,Friendship
13552,Groundswell Movement
13553,PA House Democratic Caucus
13554,Bill Nelson for U.S. Senate
13556,Courage Campaign
13557,Vanessa Valenzuela for City Council 2018 FPPC ID 1399356
13558,Lou Barletta For Senate
13559,Friends of Julie Stokes
13560,Copeland for State Rep 80.
13561,Tiare Lawrence for Maui
13562,Howard Wesson for County Commissioner Dist. 4
13563,Committee to Elect Alex Hansen
13564,Keystone Energy Efficiency Alliance (KEEA)
13565,Republican Roundtable
13566,Williams for Judge
13567,Committee to Elect Paul Marean State Rep 2018
13568,Dave Yost for Ohio
13569,California Chronic Care Coalition
13570,Gail Young for North Carolina
13571,Kinzinger for Congress
13572,"Planned Parenthood Minnesota, North Dakota, South Dakota Action Fund"
13573,Friends of Torrey Snow
13574,Mike Miller For MSU
13575,Vote for Karen Fielding Campaign 
13576,"The Committee to Elect Sheila Havard Smallwood, Chancery Court Judge"
13577,Ken Blackwell and Friends
13578,Free the People
13579,Friends of Stan Sniff 2018
13580,"Democratic Midterm Victory Fund, 777 S. Figueroa Street | Suite 4050 | Los Angeles Ca 90017. Not Authorized By Any Candidate Or Candidate's Committee."
13581,Committee to Elect Kristi Racines
13582,League of Women Voters of Broward County
13583,She the People USA
13584,Matt Rinaldi
13585,"Becker for Prosecutor, Ginger Brinker, Treasurer"
13586,Debbie Dingell for Congress
13587,Florida Politics
13588,Mississippi House Republican Campaign Committee
13589,Brook for Congress
13590,"Paid for by the Maryland Sierra Club PAC. By authority of Sierra Club Maryland Chapter Political Action Committee, Michael A. Pretl, Treasurer."
13591,Merrilee for Tennessee
13592,Keep My Voice
13593,GMHC
13594,"Consumer Reports, Inc."
13595,Cournoyer for Senate
13596,Dan Ward for Congress
13597,Friends of Jerry Tucker
13598,Raising Colorado
13599,Live Action
13600,"Philip Healy, self funded candidate for the People"
13601,Jimmy Lindblom for State Senate
13602,"Citizens for Kurt Bahr, David Forth, Esq., Treasurer"
13603,"Streff Legal, PLLC"
13604,For Our Future (ForOurFuturePAC.org). Not authorized by any candidate or candidate’s committee.
13605,Friends of Chezia Cager
13606,"Union Rural Electric Cooperative, Inc. "
13607,The Fight Magazine
13608,Media Research Center
13609,"Friends Of Shaul, Scott Brothers Treasurer."
13610,The Committee to Elect Jackie Wright
13611,Nick Isgro
13612,Organization for Competitive Markets
13613,the Virginia Transportation Construction Alliance
13614,STDCheck
13615,Detroit News Updates
13616,"and approved by David Frank, non-partisan candidate for 2nd Judicial Circuit Judge, Group 12"
13617,Stutts for Senate
13618,The Democratic Club of Toms River
13619,"Jason Haeseler, Democrat for Florida House District 21"
13620,"Dr. Jeff Colyer for Governor, Howard Wizig, Treasurer"
13621,Parisi for Mayor
13622,Julio Castaneda and friends
13623,American Immigration Control Foundation
13624,North Carolina Values Coalition
13625,Julie Alexander
13626,ABC Association
13627,"Matt Spritz, Republican, for State Representative"
13628,The Calvert County Republican Central Committee
13629,"Joseph, Hollander & Craft Law Firm"
13630,Vote Temple Lentz
13631,Friends of Nikki Foster
13632,Friends for Gary Millhoff
13633,Jeff Beals for Congress
13634,Sherman for Deeds
13635,Commonwealth Club of California
13636,Vote Yes Rapid City
13637,The Hayride
13638,"Jobs for Montana PAC Lorna Kuney, Treasurer PO Box 1538 Helena, MT 59624"
13639,"The Committee to Elect Amy Carter, Orange County Judge, Group 14 Non-Partisan"
13640,Friends of Jim Phelps
13641,Restoring American Truth PAC
13642,Military Officers Association of America (MOAA)
13643,Jim Carter Campaign
13644,"By Authority, George Watkins, Treasurer"
13645,Charlotte County Democratic Party
13646,ERIC BRAKEY FOR U.S. SENATE
13647,Graham for Oklahoma 2018.
13648,Paid for by Friends of Copey Grantham
13649,Don Blankenship for U.S. Senate
13650,The New York City Council 
13651,"Communities to Elect Travis Estes, Alicia Hernandez, Treasurer"
13652,"Joel Krautter for House, 703 6th St. SE, Sidney, MT 59270, Melissa Norby Sanders, Treasurer, Republican."
13653,"San Francisco Tenants and Families, sponsored by community and labor organizations. Committee major funding from United Educators of San Francisco PAC and Unite HERE Local 2 PAC. Financial disclosures at sfethics.org. Not authorized by a candidate or a committee controlled by a candidate."
13654,Curt Benson for Kent County Circuit Judge
13655,Katherine Borges for Supervisor 2018
13656,Denham for Congress. Approved by Jeff Denham.
13657,Dan Newhouse for Congress
13658,"Friends of Jessica Feldmark, Patrick Croushler, Treasurer"
13659,"Color of Change PAC, not authorized by any candidate or candidate’s committee. "
13660,Friends of Zeke Cohen
13661,American Federation of Teachers
13662,The Commonwealth Foundation
13663,Committee to Elect Jeffrey Nolish
13664,Friends of Wayne Hartman
13665,"Idahoans for Healthcare, Dr. Bruce Belzer Treasurer"
13666,The Committee to Elect Aguon Limtiaco for Guam
13667,Truthout
13668,PA State Education Association (PSEA)
13669,Dominick Piegaro for Dublin School board 2018 | FPPC ID #1403228
13670,Jake Pretot for Congress Committee
13671,Jerry Valentine
13672,Sabina McGarrahan Gasper for House
13673,The committee to elect “Alton Wright for Supervisor 2018” FPPC# 1402609 
13674,Friends of Thuy DaoJensen for Brentwood School Board 2018
13675,The Innocence Project
13676,Saira for Congress
13677,"Citizens For Schatz, Donald Koppelmann Treasurer."
13678,Dan Kowal
13679,Ray Guillory for Escambia Co. School Board Dist.2
13680,Syed Rob Campaign
13681,Elizabeth Pannill Fletcher for Congress
13682,The Alabama Policy Institute
13683,"and approved in advance by  Linda Marie Leali, non-partisan for Broward Circuit Court Judge, Group 38. "
13684,Kentucky Voices for Health
13685,Mission + Strategy
13686,Source Politics LLC
13687,Larry Knight
13688,Take 'Em Down RVA
13689,Alaska Wilderness League
13690,"DAVID STEMERMAN FOR GOVERNOR, INC. HENRY SCHAFFER, TREASURER. APPROVED BY DAVID STEMERMAN."
13691,"Citizens for Pam Menefee, Jordyn Treasurer"
13692,Dan Manick for St. Louis County Commissioner 
13693,the Committee to Elect Mike Yin
13694,Better Off Red Podcast
13695,"Meet Your DA, a project of the ACLU Foundations of California"
13696,Barrett for Schools
13697,Beatie for Colorado
13698,Rose for Congress
13699,Committee to Elect Jessica Filiaggi
13700,Stacey Abrams for Governor
13701,"J. Gordon Shuler, non partisan candidate for Franklin County Judge. "
13702,Buck For State House 2018
13703,"Helen Bennett for Commissioners, Bob Bennett, Treasurer"
13704,Javier Perez for Los Angeles Superior Court Judge
13705,Friends of Michael Whaley
13706,"Pol. Adv. Paid for by the Richard Hightower Campaign, Allen Hightower, Campaign Treasurer in Compliance with the Judicial Campaign Fairness Act."
13707,Compassion and Choices New Jersey
13708,"Paid for the by the Working Families Party National IE Committee, Mike Boland Treasurer, 1 Metrotech Center North, 11th Floor, Brooklyn, New York. Not authorized by any candidate or candidate’s committee. "
13709,Committee to Elect Tom Lopez Sheriff 2018
13710,"Planned Parenthood of Advocates of Michigan | PO Box 15041, Lansing, MI 48901"
13711,"Friends of Diane Adkins Tobin, Donna Beard treasurer"
13712,John Mutz for Sheriff 2018
13713,SameSide
13714,Maple Heights African American Gazette
13715,The Committee to Elect Johnny Gardner Horry County Chairman 
13716,the Democratic Party of Virginia
13717,"the Native American Rights Fund, the oldest and largest non-profit law firm protecting the rights of Native tribes and people."
13718,Shaban for AG
13719,The West Virginia Liberty Political Action Committee
13720,inCity Magazine
13721,Madelyn Scales-Harris for Murfreesboro City Council
13722,Upstate Conservative Victory Fund but not authorized by any candidate or candidate committee
13723,"Voters Not Politicians | PO Box 8362 Grand Rapids, MI 49518"
13724,American Civil Liberties Union of Virginia
13725,Walt Maddox for Governor
13726,"Missourians For Mike Cierpiot, Fran Baker Treasurer."
13727,Coulson for Kentucky 
13728,Missouri Democratic State Committee
13729,Super Pacewic Coppolla for council
13730,the Colorado Democratic Party
13731,Brent Oleson for Linn County Supervisor
13732,"Caroline Self for Senate, PO Box 714, Florence, AL 35631"
13733,Waldron for Oklahoma 2018.
13734,Louis G Lyras
13735,Better Jobs Stronger Families PAC with regulated funds. Not authorized by any candidate.
13736,Kanew For Congress
13737,Friends of Toyin Fasakin
13738,"John Kingston for Senate, Inc."
13739,Arlington County Democratic Committee
13740,the Committee to Elect Chris Oswalt
13741,Finley for Judge
13742,Denton Activist Media
13743,the Beverly Powell Campaign
13744,Human Rights Watch
13745,Grigorian for Senate
13746,American Friends of Magen David Adom
13747,FRIENDS OF JARED LEMMONS 2018
13748,Committee to Elect Cheri Steinmetz
13749,Friends of Deb Jung
13750,Michael Keil for Senate
13751,Danny Glidewell Republican for County Commission District 2
